year,county_fips,state,county_name,Democrat,Republican,total,majority,percentage,d_percentage,r_percentage,sample
2000,51099,VIRGINIA,KING GEORGE,2070,3590,5660,Republican,0.634275618,0.365724382,0.634275618,0.983952156
2012,50013,VERMONT,GRAND ISLE,2531,1471,4002,Democrat,0.632433783,0.632433783,0.367566217,0.983862032
2000,19121,IOWA,MADISON,3093,3662,6755,Republican,0.54211695,0.45788305,0.54211695,0.98383376
2012,48063,TEXAS,CAMP,1428,2881,4309,Republican,0.668600603,0.331399397,0.668600603,0.983742401
2008,48243,TEXAS,JEFF DAVIS,468,749,1217,Republican,0.615447823,0.384552177,0.615447823,0.983736145
2008,30037,MONTANA,GOLDEN VALLEY,124,343,467,Republican,0.734475375,0.265524625,0.734475375,0.983692701
2012,18025,INDIANA,CRAWFORD,2041,2421,4462,Republican,0.542581802,0.457418198,0.542581802,0.983595786
2012,8107,COLORADO,ROUTT,7547,5469,13016,Democrat,0.579824831,0.579824831,0.420175169,0.983534328
2008,16085,IDAHO,VALLEY,2405,2772,5177,Republican,0.535445239,0.464554761,0.535445239,0.983449122
2000,1095,ALABAMA,MARSHALL,10381,17084,27465,Republican,0.622028036,0.377971964,0.622028036,0.983402968
2008,21133,KENTUCKY,LETCHER,2623,5367,7990,Republican,0.671714643,0.328285357,0.671714643,0.98337561
2008,55063,WISCONSIN,LA CROSSE,38524,23701,62225,Democrat,0.619108076,0.619108076,0.380891924,0.98336409
2008,51111,VIRGINIA,LUNENBURG,2703,2900,5603,Republican,0.517579868,0.482420132,0.517579868,0.983133598
2000,12035,FLORIDA,FLAGLER,13897,12613,26510,Democrat,0.524217276,0.524217276,0.475782724,0.983067349
2016,15001,HAWAII,HAWAII,41259,17501,58760,Democrat,0.702161334,0.702161334,0.297838666,0.98305459
2008,46049,SOUTH DAKOTA,FAULK,426,739,1165,Republican,0.634334764,0.365665236,0.634334764,0.983013034
2012,26165,MICHIGAN,WEXFORD,6184,8450,14634,Republican,0.577422441,0.422577559,0.577422441,0.983012763
2000,13313,GEORGIA,WHITFIELD,7034,15852,22886,Republican,0.692650529,0.307349471,0.692650529,0.982988999
2000,21189,KENTUCKY,OWSLEY,339,1466,1805,Republican,0.812188366,0.187811634,0.812188366,0.982955406
2008,37059,NORTH CAROLINA,DAVIE,6178,13981,20159,Republican,0.693536386,0.306463614,0.693536386,0.982930185
2000,17139,ILLINOIS,MOULTRIE,2529,3058,5587,Republican,0.547342044,0.452657956,0.547342044,0.982929228
2004,48405,TEXAS,SAN AUGUSTINE,1506,2235,3741,Republican,0.597433841,0.402566159,0.597433841,0.982890553
2004,18057,INDIANA,HAMILTON,26388,77887,104275,Republican,0.746938384,0.253061616,0.746938384,0.982811371
2012,55001,WISCONSIN,ADAMS,5542,4644,10186,Democrat,0.54408011,0.54408011,0.45591989,0.982726378
2016,8025,COLORADO,CROWLEY,339,1079,1418,Republican,0.760930889,0.239069111,0.760930889,0.98266537
2008,42065,PENNSYLVANIA,JEFFERSON,6447,12057,18504,Republican,0.651588846,0.348411154,0.651588846,0.982559308
2016,5149,ARKANSAS,YELL,1480,4608,6088,Republican,0.756898817,0.243101183,0.756898817,0.982527583
2004,20037,KANSAS,CRAWFORD,7617,8626,16243,Republican,0.531059533,0.468940467,0.531059533,0.982495485
2016,36003,NEW YORK,ALLEGANY,4882,12525,17407,Republican,0.719538117,0.280461883,0.719538117,0.982458864
2008,53049,WASHINGTON,PACIFIC,6094,4555,10649,Democrat,0.572260306,0.572260306,0.427739694,0.982452671
2000,19015,IOWA,BOONE,6270,5625,11895,Democrat,0.527112232,0.527112232,0.472887768,0.982370396
2000,48201,TEXAS,HARRIS,418267,529159,947426,Republican,0.558522776,0.441477224,0.558522776,0.982347835
2004,53075,WASHINGTON,WHITMAN,8287,9397,17684,Republican,0.531384302,0.468615698,0.531384302,0.982325674
2012,48373,TEXAS,POLK,4859,14071,18930,Republican,0.743317485,0.256682515,0.743317485,0.982276861
2004,36083,NEW YORK,RENSSELAER,34741,32290,67031,Democrat,0.518282586,0.518282586,0.481717414,0.982250721
2000,33007,NEW HAMPSHIRE,COOS,6570,7329,13899,Republican,0.527304123,0.472695877,0.527304123,0.98224555
2016,27139,MINNESOTA,SCOTT,28502,39948,68450,Republican,0.583608473,0.416391527,0.583608473,0.982209508
2008,1001,ALABAMA,AUTAUGA,6093,17403,23496,Republican,0.740679265,0.259320735,0.740679265,0.982206516
2008,54011,WEST VIRGINIA,CABELL,15292,18793,34085,Republican,0.551356902,0.448643098,0.551356902,0.982172602
2016,27085,MINNESOTA,MCLEOD,4978,12155,17133,Republican,0.7094496,0.2905504,0.7094496,0.982108842
2012,13259,GEORGIA,STEWART,1323,745,2068,Democrat,0.639748549,0.639748549,0.360251451,0.982003612
2000,12043,FLORIDA,GLADES,1442,1841,3283,Republican,0.560767591,0.439232409,0.560767591,0.981907373
2004,5063,ARKANSAS,INDEPENDENCE,5443,7430,12873,Republican,0.577177037,0.422822963,0.577177037,0.981860097
2004,12093,FLORIDA,OKEECHOBEE,5153,6978,12131,Republican,0.575220509,0.424779491,0.575220509,0.981845439
2008,34031,NEW JERSEY,PASSAIC,113257,72552,185809,Democrat,0.609534522,0.609534522,0.390465478,0.981805279
2008,12045,FLORIDA,GULF,2149,4980,7129,Republican,0.698555197,0.301444803,0.698555197,0.9817727
2012,27009,MINNESOTA,BENTON,8173,10849,19022,Republican,0.570339607,0.429660393,0.570339607,0.981707877
2000,30027,MONTANA,FERGUS,1352,4353,5705,Republican,0.763014899,0.236985101,0.763014899,0.98166527
2000,28029,MISSISSIPPI,COPIAH,4845,5643,10488,Republican,0.538043478,0.461956522,0.538043478,0.98166515
2000,19009,IOWA,AUDUBON,1780,1909,3689,Republican,0.517484413,0.482515587,0.517484413,0.98158938
2016,36073,NEW YORK,ORLEANS,4470,10936,15406,Republican,0.709853304,0.290146696,0.709853304,0.981571493
2008,54009,WEST VIRGINIA,BROOKE,4717,4961,9678,Republican,0.51260591,0.48739409,0.51260591,0.981397125
2000,38025,NORTH DAKOTA,DUNN,474,1124,1598,Republican,0.703379224,0.296620776,0.703379224,0.981303219
2008,18107,INDIANA,MONTGOMERY,6013,9060,15073,Republican,0.601074769,0.398925231,0.601074769,0.981180497
2012,46007,SOUTH DAKOTA,BENNETT,548,626,1174,Republican,0.533219761,0.466780239,0.533219761,0.981167249
2000,48299,TEXAS,LLANO,2143,6295,8438,Republican,0.746029865,0.253970135,0.746029865,0.981111461
2000,17047,ILLINOIS,EDWARDS,978,2212,3190,Republican,0.693416928,0.306583072,0.693416928,0.981103716
2008,55129,WISCONSIN,WASHBURN,4693,4303,8996,Democrat,0.521676301,0.521676301,0.478323699,0.981086861
2012,48495,TEXAS,WINKLER,398,1311,1709,Republican,0.767115272,0.232884728,0.767115272,0.981023961
2012,27077,MINNESOTA,LAKE OF THE WOODS,859,1306,2165,Republican,0.603233256,0.396766744,0.603233256,0.980980818
2000,13131,GEORGIA,GRADY,2721,3894,6615,Republican,0.588662132,0.411337868,0.588662132,0.980914246
2004,48317,TEXAS,MARTIN,288,1514,1802,Republican,0.84017758,0.15982242,0.84017758,0.980900774
2016,12041,FLORIDA,GILCHRIST,1458,6740,8198,Republican,0.822151744,0.177848256,0.822151744,0.980889479
2004,17167,ILLINOIS,SANGAMON,38630,55904,94534,Republican,0.591363954,0.408636046,0.591363954,0.980765306
2004,48351,TEXAS,NEWTON,2513,3159,5672,Republican,0.556946403,0.443053597,0.556946403,0.980730054
2016,35011,NEW MEXICO,DE BACA,193,620,813,Republican,0.762607626,0.237392374,0.762607626,0.980588003
2016,45021,SOUTH CAROLINA,CHEROKEE,6092,15167,21259,Republican,0.713439014,0.286560986,0.713439014,0.980573084
2008,29145,MISSOURI,NEWTON,7450,17637,25087,Republican,0.703033444,0.296966556,0.703033444,0.98047466
2012,5053,ARKANSAS,GRANT,1468,4829,6297,Republican,0.766873114,0.233126886,0.766873114,0.980461678
2008,53077,WASHINGTON,YAKIMA,33792,41946,75738,Republican,0.55383031,0.44616969,0.55383031,0.980391462
2016,20091,KANSAS,JOHNSON,129852,137490,267342,Republican,0.514285073,0.485714927,0.514285073,0.980347887
2012,2012,ALASKA,DISTRICT 12,1901,4300,6201,Republican,0.693436542,0.306563458,0.693436542,0.980333856
2016,51161,VIRGINIA,ROANOKE,17200,31408,48608,Republican,0.646148782,0.353851218,0.646148782,0.980245666
2012,48487,TEXAS,WILBARGER,971,2956,3927,Republican,0.752737459,0.247262541,0.752737459,0.980205576
2016,49029,UTAH,MORGAN,577,3188,3765,Republican,0.846746348,0.153253652,0.846746348,0.980136501
2016,1033,ALABAMA,COLBERT,7312,16746,24058,Republican,0.696067836,0.303932164,0.696067836,0.980007078
2016,5001,ARKANSAS,ARKANSAS,1939,3826,5765,Republican,0.663660017,0.336339983,0.663660017,0.979943621
2000,53005,WASHINGTON,BENTON,19512,38367,57879,Republican,0.662882911,0.337117089,0.662882911,0.97992501
2008,55133,WISCONSIN,WAUKESHA,85339,145152,230491,Republican,0.62975127,0.37024873,0.62975127,0.979907222
2016,29227,MISSOURI,WORTH,195,808,1003,Republican,0.80558325,0.19441675,0.80558325,0.979902293
2008,56043,WYOMING,WASHAKIE,1042,2956,3998,Republican,0.739369685,0.260630315,0.739369685,0.979362444
2016,48243,TEXAS,JEFF DAVIS,422,695,1117,Republican,0.622202328,0.377797672,0.622202328,0.97935069
2016,19021,IOWA,BUENA VISTA,2856,4903,7759,Republican,0.631911329,0.368088671,0.631911329,0.979334526
2008,37195,NORTH CAROLINA,WILSON,19652,17375,37027,Democrat,0.530747833,0.530747833,0.469252167,0.97924177
2008,48085,TEXAS,COLLIN,109047,184897,293944,Republican,0.629021174,0.370978826,0.629021174,0.97921218
2008,38005,NORTH DAKOTA,BENSON,1569,773,2342,Democrat,0.669940222,0.669940222,0.330059778,0.97920046
2000,48493,TEXAS,WILSON,3997,7509,11506,Republican,0.652616026,0.347383974,0.652616026,0.97919395
2000,32510,NEVADA,CARSON CITY,7354,11084,18438,Republican,0.601149799,0.398850201,0.601149799,0.97916703
2008,22085,LOUISIANA,SABINE,2245,7226,9471,Republican,0.762960617,0.237039383,0.762960617,0.978946104
2012,2017,ALASKA,DISTRICT 17,2853,1542,4395,Democrat,0.649146758,0.649146758,0.350853242,0.9788435
2000,13297,GEORGIA,WALTON,5484,12966,18450,Republican,0.702764228,0.297235772,0.702764228,0.978841352
2000,35017,NEW MEXICO,GRANT,5673,4961,10634,Democrat,0.533477525,0.533477525,0.466522475,0.978797887
2012,28011,MISSISSIPPI,BOLIVAR,10582,4701,15283,Democrat,0.692403324,0.692403324,0.307596676,0.978778469
2004,51600,VIRGINIA,FAIRFAX,5395,5045,10440,Democrat,0.516762452,0.516762452,0.483237548,0.978714814
